"";"frame.time";"ip.src";"ip.dst";"ip.proto";"frame.len"
"8162";"Mar  8, 1999 14:19:08.020738000 CET";"195.115.218.108";"172.16.112.207";"6";60
"8163";"Mar  8, 1999 14:19:08.020877000 CET";"172.16.112.207";"195.115.218.108";"6";60
"8164";"Mar  8, 1999 14:19:08.282562000 CET";"172.16.112.100";"172.16.112.10";"17";90
"8165";"Mar  8, 1999 14:19:08.283059000 CET";"172.16.112.10";"172.16.112.100";"17";90
"8166";"Mar  8, 1999 14:19:09.032888000 CET";"195.115.218.108";"172.16.112.207";"6";137
"8167";"Mar  8, 1999 14:19:09.035434000 CET";"172.16.112.207";"195.115.218.108";"6";79
"8168";"Mar  8, 1999 14:19:09.036374000 CET";"195.115.218.108";"172.16.112.207";"6";80
"8169";"Mar  8, 1999 14:19:09.036688000 CET";"172.16.112.207";"195.115.218.108";"6";79
"8170";"Mar  8, 1999 14:19:09.037510000 CET";"195.115.218.108";"172.16.112.207";"6";101
"8171";"Mar  8, 1999 14:19:09.037789000 CET";"172.16.112.207";"195.115.218.108";"6";93
"8172";"Mar  8, 1999 14:19:09.038614000 CET";"195.115.218.108";"172.16.112.207";"6";100
"8173";"Mar  8, 1999 14:19:09.038943000 CET";"172.16.112.207";"195.115.218.108";"6";90
"8174";"Mar  8, 1999 14:19:09.039786000 CET";"195.115.218.108";"172.16.112.207";"6";89
"8175";"Mar  8, 1999 14:19:09.040062000 CET";"172.16.112.207";"195.115.218.108";"6";60
"8176";"Mar  8, 1999 14:19:09.041696000 CET";"195.115.218.108";"172.16.112.207";"6";104
"8177";"Mar  8, 1999 14:19:09.042545000 CET";"172.16.112.207";"195.115.218.108";"6";778
"8178";"Mar  8, 1999 14:19:09.045242000 CET";"195.115.218.108";"172.16.112.207";"6";73
"8179";"Mar  8, 1999 14:19:09.045482000 CET";"172.16.112.207";"195.115.218.108";"6";60
"8180";"Mar  8, 1999 14:19:09.046242000 CET";"195.115.218.108";"172.16.112.207";"6";78
"8181";"Mar  8, 1999 14:19:09.046788000 CET";"195.115.218.108";"172.16.112.207";"6";60
"8182";"Mar  8, 1999 14:19:09.046947000 CET";"172.16.112.207";"195.115.218.108";"6";60
"8183";"Mar  8, 1999 14:19:09.048511000 CET";"172.16.112.207";"195.115.218.108";"6";60
"8184";"Mar  8, 1999 14:19:09.049190000 CET";"195.115.218.108";"172.16.112.207";"6";60
"8185";"Mar  8, 1999 14:19:10.520206000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8186";"Mar  8, 1999 14:19:10.521065000 CET";"135.8.60.182";"172.16.112.149";"6";60
"8187";"Mar  8, 1999 14:19:10.521257000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8188";"Mar  8, 1999 14:19:10.538072000 CET";"135.8.60.182";"172.16.112.149";"6";136
"8189";"Mar  8, 1999 14:19:10.554464000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8190";"Mar  8, 1999 14:19:10.579877000 CET";"172.16.112.149";"135.8.60.182";"6";79
"8191";"Mar  8, 1999 14:19:10.587330000 CET";"135.8.60.182";"172.16.112.149";"6";80
"8192";"Mar  8, 1999 14:19:10.587764000 CET";"172.16.112.149";"135.8.60.182";"6";79
"8193";"Mar  8, 1999 14:19:10.588616000 CET";"135.8.60.182";"172.16.112.149";"6";101
"8194";"Mar  8, 1999 14:19:10.588923000 CET";"172.16.112.149";"135.8.60.182";"6";95
"8195";"Mar  8, 1999 14:19:10.589744000 CET";"135.8.60.182";"172.16.112.149";"6";102
"8196";"Mar  8, 1999 14:19:10.590092000 CET";"172.16.112.149";"135.8.60.182";"6";90
"8197";"Mar  8, 1999 14:19:10.590890000 CET";"135.8.60.182";"172.16.112.149";"6";89
"8198";"Mar  8, 1999 14:19:10.591183000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8199";"Mar  8, 1999 14:19:10.592967000 CET";"135.8.60.182";"172.16.112.149";"6";104
"8200";"Mar  8, 1999 14:19:10.594097000 CET";"172.16.112.149";"135.8.60.182";"6";1078
"8201";"Mar  8, 1999 14:19:10.610166000 CET";"135.8.60.182";"172.16.112.149";"6";60
"8202";"Mar  8, 1999 14:19:10.611068000 CET";"172.16.112.149";"135.8.60.182";"6";977
"8203";"Mar  8, 1999 14:19:10.614138000 CET";"135.8.60.182";"172.16.112.149";"6";73
"8204";"Mar  8, 1999 14:19:10.614368000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8205";"Mar  8, 1999 14:19:10.615121000 CET";"135.8.60.182";"172.16.112.149";"6";78
"8206";"Mar  8, 1999 14:19:10.615675000 CET";"135.8.60.182";"172.16.112.149";"6";60
"8207";"Mar  8, 1999 14:19:10.615836000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8208";"Mar  8, 1999 14:19:10.617277000 CET";"172.16.112.149";"135.8.60.182";"6";60
"8209";"Mar  8, 1999 14:19:10.617953000 CET";"135.8.60.182";"172.16.112.149";"6";60
"8210";"Mar  8, 1999 14:19:11.960766000 CET";"";"";"";60
"8211";"Mar  8, 1999 14:19:12.379866000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8212";"Mar  8, 1999 14:19:12.384378000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8213";"Mar  8, 1999 14:19:12.384556000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8214";"Mar  8, 1999 14:19:12.385059000 CET";"172.16.112.194";"205.131.175.20";"6";311
"8215";"Mar  8, 1999 14:19:12.402755000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8216";"Mar  8, 1999 14:19:12.458796000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8217";"Mar  8, 1999 14:19:12.460031000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8218";"Mar  8, 1999 14:19:12.464005000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8219";"Mar  8, 1999 14:19:12.470188000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8220";"Mar  8, 1999 14:19:12.471430000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8221";"Mar  8, 1999 14:19:12.472661000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8222";"Mar  8, 1999 14:19:12.474015000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8223";"Mar  8, 1999 14:19:12.479987000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8224";"Mar  8, 1999 14:19:12.481228000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8225";"Mar  8, 1999 14:19:12.482462000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8226";"Mar  8, 1999 14:19:12.483693000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8227";"Mar  8, 1999 14:19:12.483998000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8228";"Mar  8, 1999 14:19:12.489987000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8229";"Mar  8, 1999 14:19:12.491240000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8230";"Mar  8, 1999 14:19:12.492459000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8231";"Mar  8, 1999 14:19:12.493692000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8232";"Mar  8, 1999 14:19:12.494926000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8233";"Mar  8, 1999 14:19:12.494995000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8234";"Mar  8, 1999 14:19:12.501038000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8235";"Mar  8, 1999 14:19:12.502299000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8236";"Mar  8, 1999 14:19:12.503519000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8237";"Mar  8, 1999 14:19:12.504752000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8238";"Mar  8, 1999 14:19:12.506008000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8239";"Mar  8, 1999 14:19:12.506078000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8240";"Mar  8, 1999 14:19:12.512173000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8241";"Mar  8, 1999 14:19:12.513415000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8242";"Mar  8, 1999 14:19:12.514635000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8243";"Mar  8, 1999 14:19:12.515890000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8244";"Mar  8, 1999 14:19:12.517148000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8245";"Mar  8, 1999 14:19:12.517218000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8246";"Mar  8, 1999 14:19:12.523271000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8247";"Mar  8, 1999 14:19:12.524524000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8248";"Mar  8, 1999 14:19:12.525791000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8249";"Mar  8, 1999 14:19:12.527050000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8250";"Mar  8, 1999 14:19:12.528304000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8251";"Mar  8, 1999 14:19:12.528376000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8252";"Mar  8, 1999 14:19:12.534426000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8253";"Mar  8, 1999 14:19:12.534501000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8254";"Mar  8, 1999 14:19:12.535731000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8255";"Mar  8, 1999 14:19:12.536961000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8256";"Mar  8, 1999 14:19:12.538192000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8257";"Mar  8, 1999 14:19:12.539456000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8258";"Mar  8, 1999 14:19:12.541275000 CET";"205.131.175.20";"172.16.112.194";"6";756
"8259";"Mar  8, 1999 14:19:12.541350000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8260";"Mar  8, 1999 14:19:12.541501000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8261";"Mar  8, 1999 14:19:12.542618000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8262";"Mar  8, 1999 14:19:12.545900000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8263";"Mar  8, 1999 14:19:12.624072000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8264";"Mar  8, 1999 14:19:12.628543000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8265";"Mar  8, 1999 14:19:12.628725000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8266";"Mar  8, 1999 14:19:12.629290000 CET";"172.16.112.194";"205.131.175.20";"6";366
"8267";"Mar  8, 1999 14:19:12.648722000 CET";"205.131.175.20";"172.16.112.194";"6";1078
"8268";"Mar  8, 1999 14:19:12.649549000 CET";"205.131.175.20";"172.16.112.194";"6";1027
"8269";"Mar  8, 1999 14:19:12.649617000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8270";"Mar  8, 1999 14:19:12.649776000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8271";"Mar  8, 1999 14:19:12.650769000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8272";"Mar  8, 1999 14:19:12.653227000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8273";"Mar  8, 1999 14:19:12.654332000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8274";"Mar  8, 1999 14:19:12.655926000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8275";"Mar  8, 1999 14:19:12.656067000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8276";"Mar  8, 1999 14:19:12.656562000 CET";"172.16.112.194";"205.131.175.20";"6";367
"8277";"Mar  8, 1999 14:19:12.672693000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8278";"Mar  8, 1999 14:19:12.681524000 CET";"205.131.175.20";"172.16.112.194";"6";1078
"8279";"Mar  8, 1999 14:19:12.681597000 CET";"205.131.175.20";"172.16.112.194";"6";65
"8280";"Mar  8, 1999 14:19:12.681667000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8281";"Mar  8, 1999 14:19:12.681836000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8282";"Mar  8, 1999 14:19:12.682951000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8283";"Mar  8, 1999 14:19:12.685398000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8284";"Mar  8, 1999 14:19:12.686406000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8285";"Mar  8, 1999 14:19:12.688008000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8286";"Mar  8, 1999 14:19:12.688149000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8287";"Mar  8, 1999 14:19:12.688649000 CET";"172.16.112.194";"205.131.175.20";"6";366
"8288";"Mar  8, 1999 14:19:12.702678000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8289";"Mar  8, 1999 14:19:12.738666000 CET";"205.131.175.20";"172.16.112.194";"6";914
"8290";"Mar  8, 1999 14:19:12.741097000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8291";"Mar  8, 1999 14:19:12.741255000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8292";"Mar  8, 1999 14:19:12.742051000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8293";"Mar  8, 1999 14:19:12.744530000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8294";"Mar  8, 1999 14:19:12.745804000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8295";"Mar  8, 1999 14:19:12.747393000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8296";"Mar  8, 1999 14:19:12.747531000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8297";"Mar  8, 1999 14:19:12.748018000 CET";"172.16.112.194";"205.131.175.20";"6";367
"8298";"Mar  8, 1999 14:19:12.762639000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8299";"Mar  8, 1999 14:19:12.786571000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8300";"Mar  8, 1999 14:19:12.787808000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8301";"Mar  8, 1999 14:19:12.793937000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8302";"Mar  8, 1999 14:19:12.800128000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8303";"Mar  8, 1999 14:19:12.801360000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8304";"Mar  8, 1999 14:19:12.802590000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8305";"Mar  8, 1999 14:19:12.803946000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8306";"Mar  8, 1999 14:19:12.809924000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8307";"Mar  8, 1999 14:19:12.811161000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8308";"Mar  8, 1999 14:19:12.811739000 CET";"205.131.175.20";"172.16.112.194";"6";696
"8309";"Mar  8, 1999 14:19:12.811808000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8310";"Mar  8, 1999 14:19:12.811947000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8311";"Mar  8, 1999 14:19:12.813089000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8312";"Mar  8, 1999 14:19:12.815743000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8313";"Mar  8, 1999 14:19:12.816378000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8314";"Mar  8, 1999 14:19:12.817973000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8315";"Mar  8, 1999 14:19:12.818110000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8316";"Mar  8, 1999 14:19:12.818598000 CET";"172.16.112.194";"205.131.175.20";"6";364
"8317";"Mar  8, 1999 14:19:12.832623000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8318";"Mar  8, 1999 14:19:12.895726000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8319";"Mar  8, 1999 14:19:12.896967000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8320";"Mar  8, 1999 14:19:12.903934000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8321";"Mar  8, 1999 14:19:12.910060000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8322";"Mar  8, 1999 14:19:12.911301000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8323";"Mar  8, 1999 14:19:12.912534000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8324";"Mar  8, 1999 14:19:12.913909000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8325";"Mar  8, 1999 14:19:12.919893000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8326";"Mar  8, 1999 14:19:12.921135000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8327";"Mar  8, 1999 14:19:12.922380000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8328";"Mar  8, 1999 14:19:12.923599000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8329";"Mar  8, 1999 14:19:12.923907000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8330";"Mar  8, 1999 14:19:12.929905000 CET";"205.131.175.20";"172.16.112.194";"6";1514
"8331";"Mar  8, 1999 14:19:12.930369000 CET";"205.131.175.20";"172.16.112.194";"6";559
"8332";"Mar  8, 1999 14:19:12.930439000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8333";"Mar  8, 1999 14:19:12.930573000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8334";"Mar  8, 1999 14:19:12.931983000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8335";"Mar  8, 1999 14:19:12.934863000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8336";"Mar  8, 1999 14:19:12.935034000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8337";"Mar  8, 1999 14:19:12.938897000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8338";"Mar  8, 1999 14:19:12.939037000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8339";"Mar  8, 1999 14:19:12.939544000 CET";"172.16.112.194";"205.131.175.20";"6";367
"8340";"Mar  8, 1999 14:19:12.962602000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8341";"Mar  8, 1999 14:19:13.032785000 CET";"205.131.175.20";"172.16.112.194";"6";648
"8342";"Mar  8, 1999 14:19:13.035675000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8343";"Mar  8, 1999 14:19:13.035814000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8344";"Mar  8, 1999 14:19:13.036842000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8345";"Mar  8, 1999 14:19:13.039592000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8346";"Mar  8, 1999 14:19:13.040385000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8347";"Mar  8, 1999 14:19:13.041974000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8348";"Mar  8, 1999 14:19:13.042119000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8349";"Mar  8, 1999 14:19:13.042606000 CET";"172.16.112.194";"205.131.175.20";"6";367
"8350";"Mar  8, 1999 14:19:13.062569000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8351";"Mar  8, 1999 14:19:13.077164000 CET";"205.131.175.20";"172.16.112.194";"6";599
"8352";"Mar  8, 1999 14:19:13.080225000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8353";"Mar  8, 1999 14:19:13.080378000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8354";"Mar  8, 1999 14:19:13.081478000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8355";"Mar  8, 1999 14:19:13.084305000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8356";"Mar  8, 1999 14:19:13.084948000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8357";"Mar  8, 1999 14:19:13.086519000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8358";"Mar  8, 1999 14:19:13.086657000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8359";"Mar  8, 1999 14:19:13.087149000 CET";"172.16.112.194";"205.131.175.20";"6";366
"8360";"Mar  8, 1999 14:19:13.102556000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8361";"Mar  8, 1999 14:19:13.138483000 CET";"205.131.175.20";"172.16.112.194";"6";1035
"8362";"Mar  8, 1999 14:19:13.140867000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8363";"Mar  8, 1999 14:19:13.141024000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8364";"Mar  8, 1999 14:19:13.142209000 CET";"172.16.112.194";"205.131.175.20";"6";60
"8365";"Mar  8, 1999 14:19:13.145576000 CET";"205.131.175.20";"172.16.112.194";"6";60
"8366";"Mar  8, 1999 14:19:14.681161000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8367";"Mar  8, 1999 14:19:14.681539000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8368";"Mar  8, 1999 14:19:14.682247000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8369";"Mar  8, 1999 14:19:14.728785000 CET";"172.16.112.20";"192.168.1.20";"17";87
"8370";"Mar  8, 1999 14:19:14.733260000 CET";"192.168.1.20";"172.16.112.20";"17";153
"8371";"Mar  8, 1999 14:19:16.279582000 CET";"172.16.115.234";"172.16.112.100";"17";110
"8372";"Mar  8, 1999 14:19:16.633951000 CET";"172.16.112.20";"172.16.255.255";"17";66
"8373";"Mar  8, 1999 14:19:16.634165000 CET";"172.16.112.20";"172.16.118.255";"17";66
"8374";"Mar  8, 1999 14:19:17.748042000 CET";"172.16.114.148";"135.13.216.191";"6";150
"8375";"Mar  8, 1999 14:19:17.768732000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8376";"Mar  8, 1999 14:19:17.781132000 CET";"172.16.115.234";"172.16.112.100";"17";110
"8377";"Mar  8, 1999 14:19:18.079824000 CET";"135.13.216.191";"172.16.114.148";"6";70
"8378";"Mar  8, 1999 14:19:18.081750000 CET";"172.16.114.148";"135.13.216.191";"6";122
"8379";"Mar  8, 1999 14:19:18.098632000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8380";"Mar  8, 1999 14:19:18.392854000 CET";"172.16.112.50";"172.16.112.10";"17";90
"8381";"Mar  8, 1999 14:19:18.393297000 CET";"172.16.112.10";"172.16.112.50";"17";90
"8382";"Mar  8, 1999 14:19:18.629229000 CET";"135.13.216.191";"172.16.114.148";"6";83
"8383";"Mar  8, 1999 14:19:18.632500000 CET";"172.16.114.148";"135.13.216.191";"6";102
"8384";"Mar  8, 1999 14:19:18.633501000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8385";"Mar  8, 1999 14:19:18.635982000 CET";"172.16.114.148";"135.13.216.191";"6";73
"8386";"Mar  8, 1999 14:19:18.648516000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8387";"Mar  8, 1999 14:19:18.839504000 CET";"172.16.0.1";"224.0.0.9";"17";86
"8388";"Mar  8, 1999 14:19:19.282866000 CET";"172.16.115.234";"172.16.112.100";"17";110
"8389";"Mar  8, 1999 14:19:19.910944000 CET";"135.13.216.191";"172.16.114.148";"6";81
"8390";"Mar  8, 1999 14:19:19.922478000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8391";"Mar  8, 1999 14:19:19.945801000 CET";"172.16.114.148";"135.13.216.191";"6";84
"8392";"Mar  8, 1999 14:19:19.947319000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8393";"Mar  8, 1999 14:19:19.950112000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8394";"Mar  8, 1999 14:19:19.950914000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8395";"Mar  8, 1999 14:19:19.951096000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8396";"Mar  8, 1999 14:19:19.958643000 CET";"172.16.114.148";"135.13.216.191";"6";107
"8397";"Mar  8, 1999 14:19:19.959631000 CET";"172.16.114.148";"135.13.216.191";"6";812
"8398";"Mar  8, 1999 14:19:19.959702000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8399";"Mar  8, 1999 14:19:19.960991000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8400";"Mar  8, 1999 14:19:19.969158000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8401";"Mar  8, 1999 14:19:19.969308000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8402";"Mar  8, 1999 14:19:19.978255000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8403";"Mar  8, 1999 14:19:19.978485000 CET";"172.16.114.148";"135.13.216.191";"6";78
"8404";"Mar  8, 1999 14:19:19.998250000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8405";"Mar  8, 1999 14:19:21.029323000 CET";"135.13.216.191";"172.16.114.148";"6";63
"8406";"Mar  8, 1999 14:19:21.042233000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8407";"Mar  8, 1999 14:19:21.043492000 CET";"172.16.114.148";"135.13.216.191";"6";83
"8408";"Mar  8, 1999 14:19:21.058049000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8409";"Mar  8, 1999 14:19:21.868826000 CET";"135.13.216.191";"172.16.114.148";"6";81
"8410";"Mar  8, 1999 14:19:21.869149000 CET";"172.16.114.148";"135.13.216.191";"6";84
"8411";"Mar  8, 1999 14:19:21.870018000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8412";"Mar  8, 1999 14:19:21.872073000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8413";"Mar  8, 1999 14:19:21.872911000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8414";"Mar  8, 1999 14:19:21.873084000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8415";"Mar  8, 1999 14:19:21.877390000 CET";"172.16.114.148";"135.13.216.191";"6";107
"8416";"Mar  8, 1999 14:19:21.897860000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8417";"Mar  8, 1999 14:19:21.906464000 CET";"172.16.114.148";"135.13.216.191";"6";299
"8418";"Mar  8, 1999 14:19:21.906551000 CET";"172.16.114.148";"135.13.216.191";"6";78
"8419";"Mar  8, 1999 14:19:21.906618000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8420";"Mar  8, 1999 14:19:21.907624000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8421";"Mar  8, 1999 14:19:21.908010000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8422";"Mar  8, 1999 14:19:21.908158000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8423";"Mar  8, 1999 14:19:21.917874000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8424";"Mar  8, 1999 14:19:21.958541000 CET";"";"";"";60
"8425";"Mar  8, 1999 14:19:22.908342000 CET";"135.13.216.191";"172.16.114.148";"6";61
"8426";"Mar  8, 1999 14:19:22.918751000 CET";"172.16.114.148";"135.13.216.191";"6";83
"8427";"Mar  8, 1999 14:19:22.937654000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8428";"Mar  8, 1999 14:19:24.138529000 CET";"135.13.216.191";"172.16.114.148";"6";81
"8429";"Mar  8, 1999 14:19:24.139055000 CET";"172.16.114.148";"135.13.216.191";"6";84
"8430";"Mar  8, 1999 14:19:24.139908000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8431";"Mar  8, 1999 14:19:24.142014000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8432";"Mar  8, 1999 14:19:24.142818000 CET";"135.13.216.191";"172.16.114.148";"6";60
"8433";"Mar  8, 1999 14:19:24.142996000 CET";"172.16.114.148";"135.13.216.191";"6";60
"8434";"Mar  8, 1999 14:19:24.147353000 CET";"172.16.114.148";"135.13.216.191";"6";107
